trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1969,False,"{'a': 0.002, 'e': 0.019487150097249578}",30,18,21.725299874209334,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.002, 'e': 0.019448214745385394}",30,21,15.60713419082201,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.002, 'e': 0.01940935718640612}",30,16,22.025150532818955,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.002, 'e': 0.019370577264881474}",20,3,15.129695092458226,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1973,False,"{'a': 0.002, 'e': 0.01933187482569171}",30,16,14.778462863050528,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1974,False,"{'a': 0.002, 'e': 0.01929324971402703}",25,17,16.2918479253749,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.002, 'e': 0.019254701775386924}",25,5,30.202630059047138,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.002, 'e': 0.0192162308555796}",20,14,13.295829417602542,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.002, 'e': 0.019177836800721312}",20,0,8.90583137937412,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1978,False,"{'a': 0.002, 'e': 0.01913951945723581}",20,10,16.790221371350626,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.002, 'e': 0.01910127867185364}",20,0,33.48533179459281,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1980,False,"{'a': 0.002, 'e': 0.01906311429161164}",30,0,41.12287303060844,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1981,False,"{'a': 0.002, 'e': 0.019025026163852213}",30,12,28.776657240014828,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.002, 'e': 0.018987014136222818}",20,15,11.76486433364936,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.002, 'e': 0.018949078056675273}",20,5,25.370154039014253,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.002, 'e': 0.01891121777346523}",25,16,15.15619835777993,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.002, 'e': 0.01887343313515149}",20,10,23.296987068576485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.002, 'e': 0.018835723990595462}",20,14,12.909458807197733,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.002, 'e': 0.0187980901889605}",25,15,16.892424191044967,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.002, 'e': 0.018760531579711366}",25,11,12.606372356767528,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1989,False,"{'a': 0.002, 'e': 0.018723048012613562}",20,8,19.348847534778717,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.002, 'e': 0.018685639337732776}",20,14,10.692967052507154,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.002, 'e': 0.01864830540543425}",30,17,23.539665751480722,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.002, 'e': 0.018611046066382215}",20,6,23.13681796301396,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.002, 'e': 0.018573861171539252}",30,20,18.36397470446797,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.002, 'e': 0.01853675057216575}",25,1,41.67894295051476,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.002, 'e': 0.018499714119819245}",20,15,9.2955841488289,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.002, 'e': 0.01846275166635389}",20,13,11.823904110512302,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.002, 'e': 0.018425863063919815}",25,8,-12.717982882982987,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
1998,False,"{'a': 0.002, 'e': 0.01838904816496257}",30,21,17.61192780909842,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.002, 'e': 0.018352306822222494}",20,7,8.66242999126806,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
2000,False,"{'a': 0.002, 'e': 0.018315638888734186}",20,10,18.64622492252479,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.002, 'e': 0.018279044217825852}",25,13,21.22757936449646,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.002, 'e': 0.018242522663118745}",25,16,19.078274625330664,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.018206074078526632}",25,0,36.76404122252391,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2004,False,"{'a': 0.002, 'e': 0.018169698318255104}",30,2,45.71948048763579,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.01813339523680108}",30,3,37.576783939193305,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.002, 'e': 0.01809716468895216}",20,12,14.781063680532519,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018061006529786146}",25,15,15.40717114327108,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.002, 'e': 0.018024920614670332}",30,18,20.782030746802214,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.01798890679926101}",20,15,-1.3415491230109626,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
2010,False,"{'a': 0.002, 'e': 0.017952964939502852}",30,16,23.20233916666321,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.017917094891628408}",20,0,31.354593773185083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2012,False,"{'a': 0.002, 'e': 0.01788129651215742}",35,13,15.59705772242141,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
2013,False,"{'a': 0.002, 'e': 0.01784556965789632}",20,13,13.153805464801046,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.01780991418593763}",20,11,14.430724323469702,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.017774329953659445}",20,14,13.290903650391042,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.002, 'e': 0.017738816818724776}",30,4,44.85218632594577,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.002, 'e': 0.017703374639081036}",20,13,10.275756842411791,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2018,False,"{'a': 0.002, 'e': 0.017668003272959438}",20,15,9.279687007635937,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.002, 'e': 0.017632702578874504}",30,20,17.450665117262503,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.002, 'e': 0.017597472415623396}",25,15,21.2357799755593,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.002, 'e': 0.017562312642285416}",25,11,21.697323652528915,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.002, 'e': 0.017527223118221403}",20,10,16.997446130210086,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.002, 'e': 0.01749220370307325}",30,18,24.924836523553886,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2024,False,"{'a': 0.002, 'e': 0.017457254256763234}",20,13,12.547430949811844,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.002, 'e': 0.017422374639493518}",25,15,17.954771600768787,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.002, 'e': 0.017387564711745577}",20,10,14.83078856638161,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.002, 'e': 0.01735282433427968}",25,11,26.775856091685505,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.002, 'e': 0.01731815336813426}",25,0,-20.205509322149187,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
2029,False,"{'a': 0.002, 'e': 0.0172835516746254}",20,16,7.623850304631063,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.002, 'e': 0.017249019115346268}",20,10,20.383769705817002,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.002, 'e': 0.017214555552166614}",20,8,19.26846329006912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.002, 'e': 0.017180160847232118}",25,13,23.2449414856815,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.002, 'e': 0.01714583486296392}",20,14,10.10882920185503,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.002, 'e': 0.01711157746205802}",20,0,30.313022334427735,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2035,False,"{'a': 0.002, 'e': 0.0170773885074848}",20,0,29.86742684998982,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2036,False,"{'a': 0.002, 'e': 0.017043267862488377}",20,12,14.462718810898064,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.002, 'e': 0.017009215390586127}",25,14,15.209682547659181,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.002, 'e': 0.016975230955568108}",20,16,8.878620803114435,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.002, 'e': 0.016941314421496555}",25,7,33.039946818357436,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.002, 'e': 0.016907465652705282}",25,9,28.188957746684064,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.002, 'e': 0.01687368451379916}",20,0,30.499297559579635,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.002, 'e': 0.016839970869653574}",25,0,42.191871919753524,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2043,False,"{'a': 0.002, 'e': 0.01680632458541394}",20,8,19.730104013295517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.002, 'e': 0.016772745526495055}",25,9,23.41359994708011,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.002, 'e': 0.016739233558580636}",20,6,29.845149887763032,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.002, 'e': 0.01670578854762276}",25,7,28.19131542704629,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.002, 'e': 0.01667241035984136}",25,14,19.364519501544706,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.002, 'e': 0.01663909886172363}",20,0,36.02051823249197,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2049,False,"{'a': 0.002, 'e': 0.016605853920023533}",20,14,9.628071290369949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.002, 'e': 0.016572675401761258}",30,4,-1.5961788491033622,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
2051,False,"{'a': 0.002, 'e': 0.01653956317422267}",20,5,18.76619601521181,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.002, 'e': 0.01650651710495885}",25,15,18.61871452945538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.002, 'e': 0.016473537061785455}",20,15,11.628416729273214,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.002, 'e': 0.016440622912782272}",20,8,20.73976119214763,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.002, 'e': 0.01640777452629265}",30,0,19.91380272285925,"{0: 29, 1: 0, 2: 0, 3: 1, 4: 0}",0
2056,False,"{'a': 0.002, 'e': 0.016374991770923022}",25,7,34.994001553149005,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.002, 'e': 0.01634227451554231}",20,11,18.475406041001943,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2058,False,"{'a': 0.002, 'e': 0.016309622629281453}",25,14,21.10113724055054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.002, 'e': 0.01627703598153284}",30,17,18.709164396902327,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2060,False,"{'a': 0.002, 'e': 0.016244514441949874}",30,22,14.691932053102407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.002, 'e': 0.016212057880446336}",20,13,14.888909893763627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.002, 'e': 0.016179666167195933}",20,1,25.60199082876328,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.002, 'e': 0.01614733917263176}",25,15,18.762781238645804,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.002, 'e': 0.016115076767445818}",35,16,30.561566137210974,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2065,False,"{'a': 0.002, 'e': 0.016082878822588437}",35,21,26.392625685292543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2066,False,"{'a': 0.002, 'e': 0.01605074520926779}",25,16,16.273343315446944,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2067,False,"{'a': 0.002, 'e': 0.01601867579894936}",30,11,32.560310430901005,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.002, 'e': 0.015986670463355505}",20,8,20.32526746519206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2069,False,"{'a': 0.002, 'e': 0.015954729074464817}",20,16,6.385736160820574,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.002, 'e': 0.0159228515045117}",25,11,23.874756055798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.002, 'e': 0.01589103762598582}",20,14,14.568475455324426,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2072,False,"{'a': 0.002, 'e': 0.01585928731163164}",25,19,12.19703727684776,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2073,False,"{'a': 0.002, 'e': 0.015827600434447857}",25,9,26.66852134041133,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.002, 'e': 0.015795976867686915}",25,11,15.080057997232483,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
2075,False,"{'a': 0.002, 'e': 0.01576441648485449}",20,13,13.217493105580056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.002, 'e': 0.015732919159709036}",20,10,16.919946006756952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.002, 'e': 0.0157014847662612}",25,13,22.27372927233046,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.002, 'e': 0.015670113178773364}",25,0,36.3780502705335,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2079,False,"{'a': 0.002, 'e': 0.01563880427175912}",25,15,16.623699112473684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.002, 'e': 0.015607557919982834}",20,10,17.066175849854414,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.002, 'e': 0.015576373998459035}",20,6,24.59549682956162,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.002, 'e': 0.015545252382452}",25,13,21.150225314863167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.002, 'e': 0.015514192947475205}",20,9,20.098329467757303,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.002, 'e': 0.015483195569290903}",20,6,21.619035274553724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.002, 'e': 0.015452260123909519}",25,11,26.682698425005896,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.002, 'e': 0.015421386487589235}",20,0,31.829083416061913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2087,False,"{'a': 0.002, 'e': 0.01539057453683545}",20,0,32.89828620627955,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2088,False,"{'a': 0.002, 'e': 0.015359824148400347}",30,10,35.65013939437039,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.002, 'e': 0.015329135199282317}",25,15,19.40010025028434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.002, 'e': 0.015298507566725522}",20,10,20.135866892211794,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.002, 'e': 0.01526794112821938}",20,8,20.537651991901463,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.002, 'e': 0.01523743576149812}",20,10,16.443459318977034,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.002, 'e': 0.015206991344540222}",25,11,27.968036949480936,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.002, 'e': 0.01517660775556798}",25,0,39.65355327673887,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2095,False,"{'a': 0.002, 'e': 0.015146284873046981}",25,7,28.358088803206705,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.002, 'e': 0.015116022575685685}",20,11,14.402064735257456,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.002, 'e': 0.015085820742434844}",20,15,9.615763031177956,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2098,False,"{'a': 0.002, 'e': 0.01505567925248709}",35,7,44.69804949441089,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.002, 'e': 0.015025597985276404}",25,15,17.1125042385518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.002, 'e': 0.014995576820477707}",25,12,19.68685973179781,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.002, 'e': 0.014965615638006287}",25,0,37.37811941863782,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2102,False,"{'a': 0.002, 'e': 0.014935714318017372}",20,9,20.859546438694686,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.002, 'e': 0.01490587274090563}",25,7,30.485681165501283,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.002, 'e': 0.01487609078730474}",25,14,20.125391817545424,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.002, 'e': 0.014846368338086835}",25,15,17.295657870888434,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.002, 'e': 0.014816705274362076}",20,7,25.362830621907865,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.002, 'e': 0.014787101477478158}",35,25,18.45765072987546,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.002, 'e': 0.014757556829019879}",25,18,11.80648813997841,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.002, 'e': 0.014728071210808592}",20,3,28.61063227789409,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.002, 'e': 0.014698644504901787}",20,14,10.2988816668846,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.002, 'e': 0.014669276593592585}",20,12,14.711516045022135,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.002, 'e': 0.01463996735940933}",20,8,23.531737950821416,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.002, 'e': 0.014610716685115033}",30,16,13.328353703304714,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2114,False,"{'a': 0.002, 'e': 0.014581524453706958}",20,8,22.410361944714868,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.002, 'e': 0.014552390548416127}",25,8,31.47959368341175,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2116,False,"{'a': 0.002, 'e': 0.014523314852706904}",25,13,23.414007706549842,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.002, 'e': 0.014494297250276457}",25,12,25.24195660221054,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2118,False,"{'a': 0.002, 'e': 0.014465337625054338}",20,15,6.352283878280409,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.002, 'e': 0.014436435861201993}",35,20,26.301114363027246,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.002, 'e': 0.014407591843112353}",20,9,18.61289327007895,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.002, 'e': 0.014378805455409297}",20,2,17.00141489249322,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
2122,False,"{'a': 0.002, 'e': 0.014350076582947234}",20,14,11.307843706905613,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.002, 'e': 0.014321405110810623}",20,12,12.891572364057243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.002, 'e': 0.014292790924313563}",20,0,25.555399515444556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2125,False,"{'a': 0.002, 'e': 0.014264233908999259}",20,10,17.788454220225525,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.002, 'e': 0.014235733950639607}",30,15,25.908955450166083,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.002, 'e': 0.014207290935234729}",20,10,19.213095115279703,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.002, 'e': 0.014178904749012546}",25,12,26.517841304857612,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.002, 'e': 0.014150575278428265}",20,7,20.21991296708526,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.002, 'e': 0.014122302410163965}",25,19,10.568782035404622,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.002, 'e': 0.014094086031128121}",25,16,16.38604603147722,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.002, 'e': 0.014065926028455208}",20,10,21.274041784646606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.002, 'e': 0.014037822289505163}",20,8,18.995739883958144,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.002, 'e': 0.014009774701862994}",20,2,25.971657809326246,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.002, 'e': 0.013981783153338298}",30,18,24.396171829103782,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.002, 'e': 0.013953847531964872}",20,16,5.564284416965691,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.002, 'e': 0.013925967726000178}",20,11,20.342731736703804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.002, 'e': 0.013898143623924957}",20,6,22.825866415866425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.002, 'e': 0.013870375114442748}",20,11,15.790485911784591,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2140,False,"{'a': 0.002, 'e': 0.013842662086479504}",20,0,21.511607073573416,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2141,False,"{'a': 0.002, 'e': 0.013815004429183063}",20,14,11.16148607139363,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.002, 'e': 0.013787402031922759}",25,20,8.583216438990235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.002, 'e': 0.013759854784288953}",20,10,19.058099779984587,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.002, 'e': 0.013732362576092644}",20,3,20.233002019606868,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2145,False,"{'a': 0.002, 'e': 0.013704925297364948}",20,13,11.551224277548357,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.002, 'e': 0.013677542838356715}",25,15,17.635704209261466,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.002, 'e': 0.01365021508953806}",20,14,12.551975553420153,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.002, 'e': 0.013622941941597976}",20,14,10.965678161208944,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.002, 'e': 0.013595723285443822}",20,0,27.518854243313225,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.002, 'e': 0.013568559012200937}",20,14,12.445000225365193,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.002, 'e': 0.01354144901321218}",25,13,20.81801344913798,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
